state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,lat,lng,population
Missouri,29029,Camden County,18850,5652,24812,13198,0.759713042,0.227793003,0.531920039,38.027,-92.766,45466
Missouri,29031,Cape Girardeau County,28907,10760,40328,18147,0.716797262,0.26681214,0.449985122,37.384,-89.6845,78491
Missouri,29033,Carroll County,3706,786,4532,2920,0.817740512,0.173433363,0.644307149,39.427,-93.5052,8781
Missouri,29035,Carter County,2451,418,2897,2033,0.846047635,0.144287194,0.701760442,36.9412,-90.9623,6147
Missouri,29037,Cass County,37197,19052,57408,18145,0.647941054,0.331870123,0.316070931,38.647,-94.3549,103597
Missouri,29039,Cedar County,5788,1145,7044,4643,0.82169222,0.162549688,0.659142533,37.7239,-93.8566,14043
Missouri,29041,Chariton County,3111,916,4077,2195,0.763061074,0.224675006,0.538386068,39.5151,-92.9626,7483
Missouri,29043,Christian County,34920,11131,46839,23789,0.745532569,0.237643844,0.507888725,36.9696,-93.1889,85658
Missouri,29045,Clark County,2672,678,3394,1994,0.787271656,0.19976429,0.587507366,40.4103,-91.7384,6779
Missouri,29047,Clay County,64605,59400,126569,5205,0.510433044,0.469309231,0.041123814,39.3105,-94.4209,242516
Missouri,29049,Clinton County,7799,2896,10888,4903,0.716293167,0.265980896,0.45031227,39.6018,-94.4046,20500
Missouri,29051,Cole County,26086,12694,39529,13392,0.659920565,0.321131321,0.338789243,38.5054,-92.2816,76723
Missouri,29053,Cooper County,6272,2249,8693,4023,0.721500058,0.258713908,0.46278615,38.8435,-92.8101,17660
Missouri,29055,Crawford County,8725,2113,10973,6612,0.79513351,0.192563565,0.602569944,37.9764,-91.3039,24154
Missouri,29057,Dade County,3414,656,4119,2758,0.828841952,0.159261957,0.669579995,37.4321,-93.8503,7578
Missouri,29059,Dallas County,6619,1380,8104,5239,0.816757157,0.170286278,0.646470879,37.6804,-93.0237,16617
Missouri,29061,Daviess County,3102,746,3911,2356,0.793147533,0.190744055,0.602403477,39.9608,-93.9855,8295
Missouri,29063,DeKalb County,3828,930,4843,2898,0.790419162,0.192029734,0.598389428,39.8932,-94.4047,12526
Missouri,29065,Dent County,5987,1056,7142,4931,0.838280594,0.147857743,0.690422851,37.6066,-91.5079,15545
Missouri,29067,Douglas County,5898,1016,7000,4882,0.842571429,0.145142857,0.697428571,36.9326,-92.4988,13306
Missouri,29069,Dunklin County,8135,2200,10419,5935,0.780785104,0.211152702,0.569632402,36.2721,-90.0909,30027
Missouri,29071,Franklin County,38058,14569,53685,23489,0.708913104,0.271379342,0.437533762,38.4111,-91.075,103191
Missouri,29073,Gasconade County,6222,1601,7923,4621,0.785308595,0.202069923,0.583238672,38.4409,-91.5079,14711
Missouri,29075,Gentry County,2581,613,3237,1968,0.797343219,0.189372876,0.607970343,40.2121,-94.4099,6616
Missouri,29077,Greene County,83630,55068,141800,28562,0.58977433,0.388349788,0.201424542,37.258,-93.342,289756
Missouri,29079,Grundy County,3585,799,4437,2786,0.807978364,0.180076628,0.627901735,40.1139,-93.5653,9992
Missouri,29081,Harrison County,3198,597,3826,2601,0.835859906,0.156037637,0.679822269,40.3547,-93.992,8491
Missouri,29083,Henry County,8027,2619,10788,5408,0.744067482,0.242769744,0.501297738,38.3852,-93.7928,21735
Missouri,29085,Hickory County,3966,1056,5080,2910,0.780708661,0.207874016,0.572834646,37.9408,-93.3207,9404
Missouri,29087,Holt County,1976,338,2343,1638,0.84336321,0.144259496,0.699103713,40.0944,-95.2155,4432
Missouri,29089,Howard County,3553,1413,5092,2140,0.697761194,0.277494108,0.420267086,39.1425,-92.6963,10058
Missouri,29091,Howell County,15181,3218,18650,11963,0.813994638,0.172546917,0.641447721,36.774,-91.8865,40104
Missouri,29093,Iron County,3596,945,4592,2651,0.783101045,0.205792683,0.577308362,37.5552,-90.7735,10164
Missouri,29095,Jackson County,126535,199842,333063,-73307,0.37991311,0.60001261,-0.220099501,39.0085,-94.3461,696216
Missouri,29097,Jasper County,37728,13549,52352,24179,0.720660147,0.258805776,0.46185437,37.2036,-94.3406,119920
Missouri,29099,Jefferson County,77046,37523,116688,39523,0.66027355,0.321566913,0.338706637,38.2611,-90.5377,223951
Missouri,29101,Johnson County,15489,6974,23123,8515,0.669852528,0.301604463,0.368248065,38.7441,-93.8064,53682
Missouri,29103,Knox County,1486,340,1854,1146,0.801510248,0.183387271,0.618122977,40.1282,-92.1481,3947
Missouri,29105,Laclede County,13762,2780,16793,10982,0.819508128,0.165545168,0.653962961,37.6583,-92.5903,35531
Missouri,29107,Lafayette County,12273,4472,17055,7801,0.719613017,0.262210495,0.457402521,39.0656,-93.7855,32597
Missouri,29109,Lawrence County,14426,3214,17905,11212,0.805696733,0.179502932,0.626193801,37.1064,-93.833,38204
Missouri,29111,Lewis County,3553,984,4609,2569,0.770883055,0.213495335,0.55738772,40.0969,-91.7221,9955
Missouri,29113,Lincoln County,21848,6607,29018,15241,0.752911986,0.227686264,0.525225722,39.058,-90.9601,56477
Missouri,29115,Linn County,4363,1275,5726,3088,0.761962976,0.22266853,0.539294446,39.8702,-93.1072,12113
Missouri,29117,Livingston County,5267,1410,6758,3857,0.779372595,0.20864161,0.570730985,39.7821,-93.5483,15126
Missouri,29119,McDonald County,7465,1439,9053,6026,0.824588534,0.158952833,0.665635701,36.6287,-94.3483,22782
Missouri,29121,Macon County,6076,1662,7836,4414,0.77539561,0.212098009,0.563297601,39.8308,-92.5646,15199
Missouri,29123,Madison County,4584,1019,5676,3565,0.807610994,0.179527837,0.628083157,37.478,-90.345,12179
Missouri,29125,Maries County,3892,814,4771,3078,0.815761895,0.170614127,0.645147768,38.1616,-91.9249,8803
Missouri,29127,Marion County,9915,3202,13348,6713,0.742807911,0.239886125,0.502921786,39.8059,-91.6224,28608
Missouri,29129,Mercer County,1541,222,1779,1319,0.866216976,0.124789207,0.741427768,40.4223,-93.5686,3644
Missouri,29131,Miller County,10176,2038,12382,8138,0.821838152,0.164593765,0.657244387,38.2145,-92.4284,25201
Missouri,29133,Mississippi County,3537,1178,4756,2359,0.743692178,0.247687132,0.496005046,36.8281,-89.2911,13574
Missouri,29135,Moniteau County,5744,1308,7157,4436,0.80257091,0.182758139,0.619812771,38.6328,-92.5831,16046
Missouri,29137,Monroe County,3477,936,4483,2541,0.775596699,0.208788758,0.566807941,39.4955,-92.0007,8629
Missouri,29139,Montgomery County,4465,1208,5772,3257,0.773562024,0.209286209,0.564275814,38.9415,-91.4702,11487
Missouri,29141,Morgan County,7442,1924,9487,5518,0.784441868,0.202803837,0.581638031,38.4237,-92.886,20271
Missouri,29143,New Madrid County,5447,1748,7250,3699,0.751310345,0.241103448,0.510206897,36.5946,-89.6517,17560
Missouri,29145,Newton County,22120,5818,28405,16302,0.778736138,0.204823095,0.573913043,36.9055,-94.3393,58180
Missouri,29147,Nodaway County,6865,2853,9893,4012,0.693924997,0.288385727,0.40553927,40.3607,-94.8834,22359
Missouri,29149,Oregon County,3847,823,4739,3024,0.811774636,0.17366533,0.638109306,36.6867,-91.4033,10647
Missouri,29151,Osage County,6425,1037,7539,5388,0.852235044,0.137551399,0.714683645,38.4604,-91.8618,13615
Missouri,29153,Ozark County,4064,752,4864,3312,0.835526316,0.154605263,0.680921053,36.6493,-92.4447,9207
Missouri,29155,Pemiscot County,4120,1560,5735,2560,0.718395815,0.272013949,0.446381866,36.2114,-89.7854,16663
Missouri,29157,Perry County,7657,1664,9447,5993,0.810521859,0.176140574,0.634381285,37.7072,-89.8244,19191
Missouri,29159,Pettis County,13854,4783,19097,9071,0.72545426,0.250458187,0.474996073,38.7283,-93.2851,42355
Missouri,29161,Phelps County,13480,5637,19568,7843,0.688879804,0.288072363,0.400807441,37.8772,-91.7923,44630
Missouri,29163,Pike County,5863,1717,7695,4146,0.761923327,0.223131904,0.538791423,39.3438,-91.1714,18455
Missouri,29165,Platte County,28917,27179,57270,1738,0.504924044,0.474576567,0.030347477,39.3803,-94.7738,100682
Missouri,29167,Polk County,11850,2885,15064,8965,0.786643654,0.191516198,0.595127456,37.6165,-93.4005,31748
Missouri,29169,Pulaski County,10329,3740,14414,6589,0.716594977,0.25946996,0.457125017,37.8246,-92.2076,52425
Missouri,29171,Putnam County,1984,361,2361,1623,0.840321898,0.152901313,0.687420584,40.4789,-93.0162,4781
Missouri,29173,Ralls County,4396,1205,5662,3191,0.776404097,0.212822324,0.563581773,39.5277,-91.522,10234
Missouri,29175,Randolph County,8018,2485,10744,5533,0.746276992,0.231291884,0.514985108,39.4401,-92.4971,24878
Missouri,29177,Ray County,8345,3109,11649,5236,0.716370504,0.266889862,0.449480642,39.3524,-93.9899,22875
Missouri,29179,Reynolds County,2733,529,3298,2204,0.828684051,0.160400243,0.668283808,37.3623,-90.9691,6290
Missouri,29181,Ripley County,4839,833,5717,4006,0.846422949,0.14570579,0.700717159,36.6528,-90.8638,13567
Missouri,29183,St. Charles County,128389,89530,222017,38859,0.578284546,0.403257408,0.175027138,38.7819,-90.6749,394290
Missouri,29185,St. Clair County,3932,988,4974,2944,0.790510655,0.198632891,0.591877764,38.0372,-93.776,9370
Missouri,29186,Ste. Genevieve County,6630,2713,9484,3917,0.699072121,0.286060734,0.413011388,37.8944,-90.1945,17848
Missouri,29187,St. Francois County,20511,7044,28001,13467,0.732509553,0.251562444,0.480947109,37.8102,-90.4722,66643
Missouri,29189,St. Louis County,199493,328151,536446,-128658,0.371878996,0.611713015,-0.239834019,38.6405,-90.4433,996919
Missouri,29195,Saline County,6451,2904,9519,3547,0.677697237,0.305074062,0.372623175,39.1368,-93.2018,22976
Missouri,29197,Schuyler County,1606,373,2003,1233,0.801797304,0.186220669,0.615576635,40.4703,-92.521,4555
Missouri,29199,Scotland County,1560,388,1984,1172,0.786290323,0.195564516,0.590725806,40.4526,-92.1471,4902
Missouri,29201,Scott County,13769,3753,17719,10016,0.777075456,0.211806535,0.56526892,37.053,-89.5685,38633
Missouri,29203,Shannon County,3165,706,3906,2459,0.810291859,0.180747568,0.629544291,37.1574,-91.4005,8217
Missouri,29205,Shelby County,2700,592,3350,2108,0.805970149,0.176716418,0.629253731,39.7978,-92.0766,6013
Missouri,29207,Stoddard County,11484,1819,13426,9665,0.855355281,0.13548339,0.71987189,36.8556,-89.9443,29377
Missouri,29209,Stone County,14800,3506,18483,11294,0.800735811,0.189687821,0.61104799,36.7469,-93.456,31615
Missouri,29211,Sullivan County,1974,478,2471,1496,0.798866856,0.19344395,0.605422906,40.2106,-93.1115,6247
Missouri,29213,Taney County,20508,5339,26288,15169,0.780127815,0.20309647,0.577031345,36.6548,-93.0411,55114
Missouri,29215,Texas County,9478,1716,11315,7762,0.837649138,0.151657092,0.685992046,37.3173,-91.965,25604
Missouri,29217,Vernon County,7155,1903,9185,5252,0.77898748,0.207185629,0.571801851,37.8506,-94.3424,20595
Missouri,29219,Warren County,13222,4769,18375,8453,0.719564626,0.259537415,0.460027211,38.7646,-91.1607,34453
Missouri,29221,Washington County,8047,1804,9976,6243,0.806635926,0.180834002,0.625801925,37.9617,-90.8774,24860
Missouri,29223,Wayne County,4987,845,5878,4142,0.848417829,0.14375638,0.704661449,37.1126,-90.4614,13195
Missouri,29225,Webster County,14880,3573,18779,11307,0.792374461,0.190265722,0.602108738,37.2809,-92.8759,38655
Missouri,29227,Worth County,877,215,1107,662,0.792231256,0.194218609,0.598012647,40.4791,-94.4221,2027
Missouri,29229,Wright County,7453,1168,8739,6285,0.852843575,0.133653736,0.719189839,37.2702,-92.4687,18203
Missouri,29510,St. Louis city,21474,110089,133867,-88615,0.160412947,0.82237594,-0.661962993,38.6358,-90.2451,308174
Montana,30001,Beaverhead County,3923,1608,5661,2315,0.692987105,0.284048755,0.40893835,45.1327,-112.8988,9415
Montana,30003,Big Horn County,2207,2491,4784,-284,0.461329431,0.52069398,-0.059364548,45.4234,-107.4898,13387
Montana,30005,Blaine County,1469,1589,3117,-120,0.471286493,0.50978505,-0.038498556,48.4327,-108.9586,6719
Montana,30007,Broadwater County,3173,835,4097,2338,0.774469124,0.203807664,0.57066146,46.3324,-111.4955,5945
Montana,30009,Carbon County,4468,2421,7101,2047,0.629207154,0.340937896,0.288269258,45.2274,-109.0281,10597
Montana,30011,Carter County,775,74,864,701,0.896990741,0.085648148,0.811342593,45.5168,-104.5362,1331
Montana,30013,Cascade County,23315,15456,39885,7859,0.584555597,0.387514103,0.197041494,47.308,-111.347,81625
Montana,30015,Chouteau County,1891,991,2974,900,0.635843981,0.333221251,0.30262273,47.8806,-110.4352,5732
Montana,30017,Custer County,4205,1514,5883,2691,0.714771375,0.257351691,0.457419684,46.2527,-105.5717,11729
Montana,30019,Daniels County,799,195,1014,604,0.787968442,0.192307692,0.59566075,48.7838,-105.5485,1730
Montana,30021,Dawson County,3758,962,4837,2796,0.776927848,0.198883606,0.578044242,47.2664,-104.8995,9017
Montana,30023,Deer Lodge County,2186,2562,4891,-376,0.446943365,0.52381926,-0.076875895,46.0607,-113.0679,9106
Montana,30025,Fallon County,1375,172,1575,1203,0.873015873,0.109206349,0.763809524,46.334,-104.4174,2921
Montana,30027,Fergus County,4869,1496,6531,3373,0.74552136,0.229061399,0.51645996,47.2636,-109.2245,11221
Montana,30029,Flathead County,38321,20274,60258,18047,0.635948754,0.336453251,0.299495503,48.2951,-114.0497,99899
Montana,30031,Gallatin County,31696,37044,71507,-5348,0.443257303,0.518047184,-0.074789881,45.5404,-111.1704,108063
Montana,30033,Garfield County,764,41,813,723,0.939729397,0.050430504,0.889298893,47.2776,-106.9929,1036
Montana,30035,Glacier County,1884,3610,5639,-1726,0.334101791,0.64018443,-0.306082639,48.7051,-112.9947,13732
Montana,30037,Golden Valley County,414,78,503,336,0.82306163,0.155069583,0.667992048,46.3812,-109.1752,728
Montana,30039,Granite County,1419,638,2102,781,0.675071361,0.303520457,0.371550904,46.4045,-113.4403,3311
Montana,30041,Hill County,3957,2981,7182,976,0.550960735,0.415065441,0.135895294,48.6282,-110.1112,16436
Montana,30043,Jefferson County,5345,2625,8191,2720,0.652545477,0.320473691,0.332071786,46.1485,-112.0938,11917
Montana,30045,Judith Basin County,1040,275,1344,765,0.773809524,0.204613095,0.569196429,47.0454,-110.266,1954
Montana,30047,Lake County,9322,6916,16626,2406,0.560688079,0.415974979,0.1447131,47.6459,-114.0893,30013
Montana,30049,Lewis and Clark County,21409,19743,42485,1666,0.50391903,0.46470519,0.03921384,47.1224,-112.3904,67805
Montana,30051,Liberty County,821,249,1083,572,0.758079409,0.229916898,0.528162512,48.5617,-111.0246,2351
Montana,30053,Lincoln County,8672,2835,11747,5837,0.738231038,0.241338214,0.496892824,48.5424,-115.4051,19537
Montana,30055,McCone County,956,155,1128,801,0.84751773,0.137411348,0.710106383,47.6452,-105.7954,1790
Montana,30057,Madison County,4191,1771,6113,2420,0.685588091,0.289710453,0.395877638,45.3007,-111.9203,8302
Montana,30059,Meagher County,833,258,1110,575,0.75045045,0.232432432,0.518018018,46.5982,-110.8857,1888
Montana,30061,Mineral County,1828,686,2563,1142,0.713226687,0.267655092,0.445571596,47.1472,-114.9983,4251
Montana,30063,Missoula County,26347,43357,71986,-17010,0.366001723,0.602297669,-0.236295946,47.0365,-113.9237,117309
Montana,30065,Musselshell County,2423,413,2881,2010,0.841027421,0.143353002,0.697674419,46.4966,-108.3981,4766
Montana,30067,Park County,6025,5280,11618,745,0.51859184,0.454467206,0.064124634,45.4884,-110.5267,16352
Montana,30069,Petroleum County,298,39,351,259,0.849002849,0.111111111,0.737891738,47.1175,-108.2502,453
Montana,30071,Phillips County,1936,416,2386,1520,0.811399832,0.174350377,0.637049455,48.2592,-107.9132,4077
Montana,30073,Pondera County,2031,903,2995,1128,0.678130217,0.301502504,0.376627713,48.2277,-112.2263,5994
Montana,30075,Powder River County,970,154,1136,816,0.853873239,0.13556338,0.718309859,45.395,-105.6302,1607
Montana,30077,Powell County,2355,752,3195,1603,0.737089202,0.235367762,0.50172144,46.8564,-112.9361,6854
Montana,30079,Prairie County,603,126,744,477,0.810483871,0.169354839,0.641129032,46.8605,-105.378,1252
Montana,30081,Ravalli County,19114,8763,28507,10351,0.670501982,0.307398183,0.363103799,46.0817,-114.1207,42512
Montana,30083,Richland County,4800,875,5798,3925,0.82787168,0.150914108,0.676957572,47.7879,-104.5614,11199
Montana,30085,Roosevelt County,1996,1910,4028,86,0.495531281,0.474180735,0.021350546,48.2945,-105.0164,11175
Montana,30087,Rosebud County,2486,1199,3784,1287,0.656976744,0.316860465,0.340116279,46.2297,-106.7307,9152
Montana,30089,Sanders County,5660,1820,7652,3840,0.739675902,0.237846315,0.501829587,47.6748,-115.1333,11681
Montana,30091,Sheridan County,1403,574,2030,829,0.691133005,0.282758621,0.408374384,48.7212,-104.5047,3483
Montana,30093,Silver Bow County,7745,10392,18827,-2647,0.411377277,0.55197323,-0.140595953,45.9024,-112.6567,34770
Montana,30095,Stillwater County,4462,1156,5741,3306,0.777216513,0.201358648,0.575857864,45.669,-109.3952,9466
Montana,30097,Sweet Grass County,1840,549,2446,1291,0.752248569,0.224448078,0.527800491,45.8139,-109.941,3670
Montana,30099,Teton County,2608,1007,3695,1601,0.705818674,0.272530447,0.433288227,47.8371,-112.2409,6086
Montana,30101,Toole County,1596,467,2123,1129,0.751766368,0.219971738,0.53179463,48.6554,-111.6956,4892
Montana,30103,Treasure County,373,78,460,295,0.810869565,0.169565217,0.641304348,46.2115,-107.2716,668
Montana,30105,Valley County,3135,1030,4272,2105,0.733848315,0.241104869,0.492743446,48.3653,-106.6674,7471
Montana,30107,Wheatland County,823,225,1068,598,0.770599251,0.210674157,0.559925094,46.4663,-109.8446,2142
Montana,30109,Wibaux County,516,77,598,439,0.862876254,0.128762542,0.734113712,46.9653,-104.249,1122
Montana,30111,Yellowstone County,50772,30679,83821,20093,0.60571933,0.366006132,0.239713198,45.9373,-108.2744,159008
Nebraska,31001,Adams County,10085,4213,14653,5872,0.688254965,0.287517914,0.40073705,40.5245,-98.5012,31587
Nebraska,31003,Antelope County,3093,452,3583,2641,0.863243092,0.12615127,0.737091822,42.1769,-98.0667,6341
Nebraska,31005,Arthur County,260,21,285,239,0.912280702,0.073684211,0.838596491,41.5689,-101.6958,427
Nebraska,31007,Banner County,362,43,411,319,0.880778589,0.104622871,0.776155718,41.546,-103.7105,722
Nebraska,31009,Blaine County,280,35,317,245,0.883280757,0.110410095,0.772870662,41.9128,-99.9768,477
Nebraska,31011,Boone County,2653,499,3226,2154,0.822380657,0.154680719,0.667699938,41.7068,-98.0672,5279
Nebraska,31013,Box Butte County,4002,1051,5200,2951,0.769615385,0.202115385,0.5675,42.2198,-103.0857,10970
Nebraska,31015,Boyd County,1010,135,1155,875,0.874458874,0.116883117,0.757575758,42.8997,-98.7665,1937
Nebraska,31017,Brown County,1470,191,1684,1279,0.872921615,0.113420428,0.759501188,42.43,-99.9295,3015
Nebraska,31019,Buffalo County,16640,6350,23711,10290,0.701783982,0.26780819,0.433975792,40.8552,-99.075,49209
Nebraska,31021,Burt County,2580,1063,3739,1517,0.690024071,0.284300615,0.405723455,41.8515,-96.3286,6510
Nebraska,31023,Butler County,3542,873,4518,2669,0.78397521,0.193227092,0.590748119,41.2261,-97.1318,8029
Nebraska,31025,Cass County,10121,4737,15326,5384,0.660381052,0.309082605,0.351298447,40.9097,-96.1409,25888
Nebraska,31027,Cedar County,4174,725,5015,3449,0.832303091,0.144566301,0.68773679,42.5993,-97.2524,8498
Nebraska,31029,Chase County,1740,226,2000,1514,0.87,0.113,0.757,40.5242,-101.698,3783
Nebraska,31031,Cherry County,2844,373,3269,2471,0.869990823,0.114102172,0.755888651,42.545,-101.1186,5779
Nebraska,31033,Cheyenne County,3813,855,4776,2958,0.798366834,0.179020101,0.619346734,41.2198,-102.995,9604
Nebraska,31035,Clay County,2848,632,3570,2216,0.797759104,0.177030812,0.620728291,40.5244,-98.0513,6203
Nebraska,31037,Colfax County,2636,1025,3726,1611,0.707461084,0.275093935,0.43236715,41.574,-97.0865,10714
Nebraska,31039,Cuming County,3507,870,4459,2637,0.786499215,0.195111011,0.591388204,41.9164,-96.7874,8952
Nebraska,31041,Custer County,5090,786,6010,4304,0.846921797,0.13078203,0.716139767,41.3943,-99.7261,10826
Nebraska,31043,Dakota County,3926,2744,6817,1182,0.575913158,0.402523104,0.173390054,42.3911,-96.5646,20173
Nebraska,31045,Dawes County,2931,1082,4151,1849,0.706094917,0.260660082,0.445434835,42.7197,-103.1354,8810
Nebraska,31047,Dawson County,6524,2497,9191,4027,0.709824829,0.271678816,0.438146012,40.8699,-99.8196,23733
Nebraska,31049,Deuel County,871,141,1034,730,0.842359768,0.136363636,0.705996132,41.1116,-102.3338,1831
Nebraska,31051,Dixon County,2335,651,3094,1684,0.75468649,0.21040724,0.54427925,42.4932,-96.8678,5719
Nebraska,31053,Dodge County,10984,5544,16938,5440,0.648482702,0.327311371,0.321171331,41.5779,-96.654,36665
Nebraska,31055,Douglas County,119159,150350,276540,-31191,0.430892457,0.54368265,-0.112790193,41.2953,-96.1543,560617
Nebraska,31057,Dundy County,883,105,1003,778,0.880358923,0.104685942,0.775672981,40.1762,-101.6879,1913
Nebraska,31059,Fillmore County,2359,693,3148,1666,0.749364676,0.220139771,0.529224905,40.5247,-97.5965,5547
Nebraska,31061,Franklin County,1437,276,1728,1161,0.831597222,0.159722222,0.671875,40.1763,-98.9528,2987
Nebraska,31063,Frontier County,1229,189,1446,1040,0.849930844,0.130705394,0.71922545,40.5301,-100.3942,2640
Nebraska,31065,Furnas County,2163,399,2602,1764,0.831283628,0.153343582,0.677940046,40.1764,-99.9123,4747
Nebraska,31067,Gage County,7445,3385,11119,4060,0.669574602,0.304433852,0.36514075,40.2619,-96.6894,21594
Nebraska,31069,Garden County,1016,161,1200,855,0.846666667,0.134166667,0.7125,41.6194,-102.3355,1864
Nebraska,31071,Garfield County,933,133,1076,800,0.867100372,0.123605948,0.743494424,41.9144,-98.9914,2001
Nebraska,31073,Gosper County,893,215,1121,678,0.796610169,0.191793042,0.604817128,40.5148,-99.8307,2013
Nebraska,31075,Grant County,375,20,402,355,0.932835821,0.049751244,0.883084577,41.915,-101.7405,722
Nebraska,31077,Greeley County,1016,229,1259,787,0.806989674,0.181890389,0.625099285,41.5674,-98.5212,2382
Nebraska,31079,Hall County,16189,7681,24450,8508,0.662126789,0.314151329,0.34797546,40.8726,-98.5022,61265
Nebraska,31081,Hamilton County,4309,1118,5566,3191,0.774164571,0.200862379,0.573302192,40.873,-98.0229,9215
Nebraska,31083,Harlan County,1615,282,1934,1333,0.835056877,0.145811789,0.689245088,40.1765,-99.4046,3415
Nebraska,31085,Hayes County,494,34,536,460,0.921641791,0.063432836,0.858208955,40.5248,-101.0619,893
Nebraska,31087,Hitchcock County,1264,175,1470,1089,0.859863946,0.119047619,0.740816327,40.1763,-101.0423,2815
Nebraska,31089,Holt County,4769,686,5550,4083,0.859279279,0.123603604,0.735675676,42.4557,-98.7838,10177
Nebraska,31091,Hooker County,376,59,442,317,0.850678733,0.133484163,0.71719457,41.9161,-101.1353,693
Nebraska,31093,Howard County,2786,648,3511,2138,0.793506124,0.184562803,0.608943321,41.2201,-98.5171,6417
Nebraska,31095,Jefferson County,2616,1016,3730,1600,0.701340483,0.272386059,0.428954424,40.1757,-97.1427,7144
Nebraska,31097,Johnson County,1518,647,2233,871,0.679802956,0.289744738,0.390058218,40.3926,-96.2651,5161
Nebraska,31099,Kearney County,2822,701,3617,2121,0.780204589,0.193807022,0.586397567,40.5067,-98.948,6529
Nebraska,31101,Keith County,3544,763,4369,2781,0.811169604,0.174639506,0.636530098,41.1989,-101.6613,8068
Nebraska,31103,Keya Paha County,476,49,530,427,0.898113208,0.09245283,0.805660377,42.8789,-99.7124,760
Nebraska,31105,Kimball County,1563,268,1877,1295,0.832711774,0.142781034,0.689930741,41.1978,-103.7149,3633
Nebraska,31107,Knox County,3721,905,4708,2816,0.790356839,0.192225998,0.598130841,42.6368,-97.8919,8426
Nebraska,31109,Lancaster County,70092,82293,157215,-12201,0.445835321,0.52344242,-0.077607099,40.7842,-96.6878,313158
Nebraska,31111,Lincoln County,13071,3692,17163,9379,0.761580143,0.215113908,0.546466236,41.0477,-100.7453,35263
Nebraska,31113,Logan County,407,38,450,369,0.904444444,0.084444444,0.82,41.5665,-100.4829,927
Nebraska,31115,Loup County,370,75,454,295,0.814977974,0.165198238,0.649779736,41.9139,-99.4544,605
Nebraska,31117,McPherson County,275,17,302,258,0.910596026,0.056291391,0.854304636,41.5682,-101.0605,395
Nebraska,31119,Madison County,11940,3478,15819,8462,0.754788545,0.219862191,0.534926354,41.9167,-97.6008,35080
Nebraska,31121,Merrick County,3419,743,4282,2676,0.798458664,0.173517048,0.624941616,41.169,-98.038,7798
Nebraska,31123,Morrill County,2113,386,2558,1727,0.826035966,0.15089914,0.675136826,41.716,-103.0106,4781
Nebraska,31125,Nance County,1437,359,1832,1078,0.784388646,0.195960699,0.588427948,41.3973,-97.9922,3544
Nebraska,31127,Nemaha County,2428,921,3432,1507,0.707459207,0.268356643,0.439102564,40.3877,-95.8498,6973
Nebraska,31129,Nuckolls County,1857,409,2305,1448,0.805639913,0.177440347,0.628199566,40.1764,-98.0472,4244
Nebraska,31131,Otoe County,5649,2490,8355,3159,0.676122083,0.298025135,0.378096948,40.6485,-96.1348,15949
Nebraska,31133,Pawnee County,1071,322,1429,749,0.749475157,0.2253324,0.524142757,40.1315,-96.2371,2649
Nebraska,31135,Perkins County,1321,199,1545,1122,0.855016181,0.128802589,0.726213592,40.851,-101.6497,2901
Nebraska,31137,Phelps County,4157,752,5021,3405,0.827922725,0.149770962,0.678151763,40.5111,-99.4145,9100
Nebraska,31139,Pierce County,3462,480,4012,2982,0.862911266,0.119641077,0.743270189,42.2644,-97.6013,7144
Nebraska,31141,Platte County,12186,3260,15721,8926,0.77514153,0.207365944,0.567775587,41.5713,-97.5211,33174
Nebraska,31143,Polk County,2291,530,2887,1761,0.793557326,0.183581573,0.609975753,41.1869,-97.5684,5225
Nebraska,31145,Red Willow County,4525,811,5470,3714,0.827239488,0.148263254,0.678976234,40.1758,-100.4769,10768
Nebraska,31147,Richardson County,3073,996,4134,2077,0.743347847,0.240928882,0.502418965,40.125,-95.7175,7961
Nebraska,31149,Rock County,744,84,842,660,0.883610451,0.09976247,0.783847981,42.4213,-99.4499,1414
Nebraska,31151,Saline County,3631,1986,5780,1645,0.628200692,0.343598616,0.284602076,40.5241,-97.1409,14270
Nebraska,31153,Sarpy County,51979,41206,96193,10773,0.540361565,0.428367969,0.111993596,41.1129,-96.112,181232
Nebraska,31155,Saunders County,9108,3331,12786,5777,0.712341624,0.260519318,0.451822306,41.2264,-96.6374,21165
Nebraska,31157,Scotts Bluff County,10952,4196,15524,6756,0.705488276,0.270291162,0.435197114,41.8506,-103.708,36074
Nebraska,31159,Seward County,6490,2438,9199,4052,0.705511469,0.265028807,0.440482661,40.8724,-97.1395,17171
Nebraska,31161,Sheridan County,2292,340,2684,1952,0.853949329,0.126676602,0.727272727,42.5048,-102.4089,5231
Nebraska,31163,Sherman County,1322,343,1700,979,0.777647059,0.201764706,0.575882353,41.2206,-98.9762,3033
Nebraska,31165,Sioux County,642,72,731,570,0.878248974,0.098495212,0.779753762,42.4876,-103.7589,1219
Nebraska,31167,Stanton County,2561,532,3165,2029,0.809162717,0.168088468,0.64107425,41.9169,-97.1939,5957
Nebraska,31169,Thayer County,2308,624,2989,1684,0.772164604,0.208765473,0.56339913,40.1762,-97.595,5057
Nebraska,31171,Thomas County,377,45,427,332,0.882903981,0.105386417,0.777517564,41.9136,-100.5558,645
Nebraska,31173,Thurston County,1180,1122,2379,58,0.496006726,0.471626734,0.024379992,42.1582,-96.544,7181
